isin,name,ticker,sector,geography,5y_sharpe
18995,Simulated Security 18995,MUUI,Financials,United States,-1.288637069
18996,Simulated Security 18996,UUIO,Financials,Canada,-1.820654533
18997,Simulated Security 18997,UI,Industrials,Canada,17.40214153
18998,Simulated Security 18998,IOB,Industrials,United States,5.147427358
18999,Simulated Security 18999,OBBF,Technology,United States,3.955656044
19000,Simulated Security 19000,B,Technology,United States,3.790929132
19001,Simulated Security 19001,B,Technology,Canada,0.695024989
19002,Simulated Security 19002,FP,Industrials,Canada,2.054508223
19003,Simulated Security 19003,PIMS,Industrials,Canada,0.015112132
19004,Simulated Security 19004,IMS,Industrials,United States,0.758291297
19005,Simulated Security 19005,MSFT,Financials,United States,-2.14260818
19006,Simulated Security 19006,SF,Technology,Canada,1.779506905
19007,Simulated Security 19007,FT,Financials,United States,5.788589202
19008,Simulated Security 19008,TXAV,Financials,United States,2.328456225
19009,Simulated Security 19009,XA,Technology,Canada,7.071930024
19010,Simulated Security 19010,A,Financials,United States,8.006835942
19011,Simulated Security 19011,VDQL,Technology,United States,5.144294546
19012,Simulated Security 19012,D,Financials,Canada,0.456458782
19013,Simulated Security 19013,Q,Industrials,Canada,10.23994138
19014,Simulated Security 19014,LOW,Industrials,Canada,-0.255252372
19015,Simulated Security 19015,OWXA,Financials,Canada,-0.919477678
19016,Simulated Security 19016,WXAJ,Financials,United States,-1.67708358
19017,Simulated Security 19017,XAJF,Technology,Canada,-0.47675367
19018,Simulated Security 19018,A,Industrials,United States,1.166394968
19019,Simulated Security 19019,JFM,Technology,Canada,-1.215793192
19020,Simulated Security 19020,FM,Industrials,Canada,6.33542886
19021,Simulated Security 19021,MLIS,Industrials,Canada,-0.676381935
19022,Simulated Security 19022,LIS,Industrials,Canada,9.134895666
19023,Simulated Security 19023,ISD,Financials,United States,-2.335775377
19024,Simulated Security 19024,SDKE,Technology,Canada,1.133935781
19025,Simulated Security 19025,D,Industrials,United States,7.06360517
19026,Simulated Security 19026,KEU,Technology,United States,-1.084295348
19027,Simulated Security 19027,EU,Financials,United States,5.845954572
19028,Simulated Security 19028,U,Technology,United States,7.442112467
19029,Simulated Security 19029,HE,Technology,United States,-1.867486374
19030,Simulated Security 19030,EU,Financials,United States,-0.275905321
19031,Simulated Security 19031,U,Financials,United States,-1.467419098
19032,Simulated Security 19032,S,Financials,United States,1.018078055
19033,Simulated Security 19033,XQ,Financials,Canada,1.723418168
19034,Simulated Security 19034,QL,Industrials,United States,-0.134633509
19035,Simulated Security 19035,LAT,Technology,United States,1.799079864
19036,Simulated Security 19036,A,Financials,Canada,-1.111071654
19037,Simulated Security 19037,TY,Industrials,United States,-0.932747576
19038,Simulated Security 19038,YARP,Technology,Canada,-1.314607949
19039,Simulated Security 19039,A,Financials,Canada,0.76444147
19040,Simulated Security 19040,RPES,Industrials,United States,-0.688144853
19041,Simulated Security 19041,PESS,Technology,United States,-1.379588723
19042,Simulated Security 19042,ES,Financials,United States,-1.124838766
19043,Simulated Security 19043,SS,Financials,Canada,-1.271848331
19044,Simulated Security 19044,SU,Financials,United States,5.582306654
19045,Simulated Security 19045,UYNN,Technology,Canada,12.29859757
19046,Simulated Security 19046,Y,Industrials,Canada,3.532787429
19047,Simulated Security 19047,NNOI,Industrials,Canada,0.099830709
19048,Simulated Security 19048,NOIX,Industrials,Canada,-0.970665364
19049,Simulated Security 19049,OIXQ,Industrials,Canada,17.76756191
19050,Simulated Security 19050,IXQ,Financials,Canada,2.424422315
19051,Simulated Security 19051,XQU,Financials,United States,0.344365072
19052,Simulated Security 19052,QUZ,Financials,United States,27.45470127
19053,Simulated Security 19053,U,Technology,Canada,4.130159236
19054,Simulated Security 19054,ZX,Financials,United States,-0.685650576
19055,Simulated Security 19055,XXEG,Financials,United States,21.10167808
19056,Simulated Security 19056,XE,Technology,United States,2.117840988
19057,Simulated Security 19057,EG,Technology,Canada,1.447312221
19058,Simulated Security 19058,GZ,Industrials,Canada,3.758897193
19059,Simulated Security 19059,ZON,Industrials,Canada,-1.338423296
19060,Simulated Security 19060,ONYI,Industrials,United States,42.05493396
19061,Simulated Security 19061,NYIB,Technology,Canada,4.822093658
19062,Simulated Security 19062,Y,Industrials,United States,-1.331019204
19063,Simulated Security 19063,IBZ,Technology,United States,0.950122766
19064,Simulated Security 19064,B,Financials,Canada,-0.953703697
19065,Simulated Security 19065,ZS,Financials,United States,-0.370010992
19066,Simulated Security 19066,SUL,Financials,Canada,4.160230566
19067,Simulated Security 19067,UL,Industrials,Canada,2.830169763
19068,Simulated Security 19068,LWB,Financials,United States,21.20525198
19069,Simulated Security 19069,WBWN,Technology,Canada,6.9420103
19070,Simulated Security 19070,B,Financials,Canada,-1.28789197
19071,Simulated Security 19071,WNJK,Industrials,Canada,15.85919156
19072,Simulated Security 19072,NJKE,Industrials,Canada,-0.723885868
19073,Simulated Security 19073,JKE,Industrials,United States,1.753818756
19074,Simulated Security 19074,KEM,Technology,Canada,0.264299879
19075,Simulated Security 19075,EM,Industrials,United States,3.830325775
19076,Simulated Security 19076,MVLZ,Financials,Canada,5.272207092
19077,Simulated Security 19077,VL,Industrials,Canada,4.434255067
19078,Simulated Security 19078,LZH,Financials,United States,0.249495918
19079,Simulated Security 19079,ZHPQ,Technology,Canada,-0.336049
19080,Simulated Security 19080,HP,Industrials,Canada,3.670794307
19081,Simulated Security 19081,PQCS,Financials,United States,-0.282263342
19082,Simulated Security 19082,QCSD,Technology,United States,2.426530009
19083,Simulated Security 19083,C,Financials,United States,1.397655105
19084,Simulated Security 19084,SD,Technology,United States,1.840275248
19085,Simulated Security 19085,D,Technology,Canada,5.476883366
19086,Simulated Security 19086,ET,Financials,Canada,-2.725417968
19087,Simulated Security 19087,TUI,Financials,Canada,3.779826492
19088,Simulated Security 19088,UIU,Industrials,United States,0.16013888
19089,Simulated Security 19089,IUK,Financials,Canada,4.981528426
19090,Simulated Security 19090,UK,Industrials,Canada,0.925056267
19091,Simulated Security 19091,KOI,Industrials,Canada,7.50940403
19092,Simulated Security 19092,OIRO,Industrials,Canada,9.107107261
19093,Simulated Security 19093,IRO,Financials,Canada,-0.33494618
19094,Simulated Security 19094,ROJV,Industrials,Canada,4.595449797
19095,Simulated Security 19095,OJVV,Industrials,Canada,-0.919224628
19096,Simulated Security 19096,JVV,Financials,United States,0.053952999
19097,Simulated Security 19097,VVNR,Financials,Canada,-1.327762423
19098,Simulated Security 19098,V,Industrials,United States,15.05217296
19099,Simulated Security 19099,NRNY,Financials,Canada,2.89302361
19100,Simulated Security 19100,RN,Industrials,United States,-0.706742009
19101,Simulated Security 19101,NYWE,Financials,United States,2.667547913
19102,Simulated Security 19102,Y,Financials,United States,2.265345119
19103,Simulated Security 19103,W,Technology,United States,0.433338459
19104,Simulated Security 19104,EF,Technology,Canada,2.900554735
19105,Simulated Security 19105,FM,Industrials,United States,0.188874934
19106,Simulated Security 19106,MXPP,Financials,Canada,0.185282038
19107,Simulated Security 19107,XP,Industrials,Canada,3.942088227
19108,Simulated Security 19108,PPHX,Industrials,United States,-0.320294935
19109,Simulated Security 19109,PHXE,Technology,Canada,2.025209657
19110,Simulated Security 19110,HX,Financials,United States,4.719147673
19111,Simulated Security 19111,XEE,Technology,United States,-0.928290378
19112,Simulated Security 19112,EE,Technology,Canada,-1.990550627
19113,Simulated Security 19113,ET,Financials,United States,4.951337261
19114,Simulated Security 19114,TQSH,Financials,Canada,26.96305437
19115,Simulated Security 19115,Q,Financials,United States,-0.908209674
19116,Simulated Security 19116,SHJ,Technology,Canada,-1.56527699
19117,Simulated Security 19117,HJ,Industrials,Canada,9.357771996
19118,Simulated Security 19118,JLB,Industrials,United States,2.325666057
19119,Simulated Security 19119,LBD,Technology,United States,6.679696104
19120,Simulated Security 19120,B,Technology,Canada,0.116915716
19121,Simulated Security 19121,D,Industrials,Canada,-0.611670795
19122,Simulated Security 19122,NLLO,Industrials,Canada,0.395049072
19123,Simulated Security 19123,LLO,Industrials,Canada,-1.479580888
19124,Simulated Security 19124,LOD,Industrials,United States,2.817084663
19125,Simulated Security 19125,ODXH,Technology,Canada,-1.153267952
19126,Simulated Security 19126,D,Financials,United States,0.981458794
19127,Simulated Security 19127,XHO,Technology,Canada,-1.608355365
19128,Simulated Security 19128,HO,Industrials,Canada,3.619019766
19129,Simulated Security 19129,ORET,Financials,United States,-0.617022037
19130,Simulated Security 19130,RET,Technology,Canada,-0.310367401
19131,Simulated Security 19131,ET,Financials,United States,4.553635101
19132,Simulated Security 19132,TCO,Technology,Canada,-1.68765486
19133,Simulated Security 19133,C,Industrials,United States,0.087151397
19134,Simulated Security 19134,OGVK,Technology,Canada,-2.279330996
19135,Simulated Security 19135,GV,Financials,Canada,1.349691301
19136,Simulated Security 19136,VKDY,Industrials,United States,-0.127121615
19137,Simulated Security 19137,KDY,Technology,Canada,2.849269526
19138,Simulated Security 19138,D,Industrials,Canada,-1.658578281
19139,Simulated Security 19139,YJEH,Industrials,United States,44.28573134
19140,Simulated Security 19140,JEH,Technology,United States,3.643254312
19141,Simulated Security 19141,EH,Technology,United States,-0.659060688
19142,Simulated Security 19142,HH,Technology,Canada,1.269944616
19143,Simulated Security 19143,HT,Financials,Canada,-1.250324374
19144,Simulated Security 19144,TQD,Financials,United States,-1.866065456
19145,Simulated Security 19145,QDW,Technology,Canada,2.637796199
19146,Simulated Security 19146,D,Financials,United States,4.809333283
19147,Simulated Security 19147,WHVN,Technology,United States,-1.630247987
19148,Simulated Security 19148,HV,Financials,Canada,-1.036983781
19149,Simulated Security 19149,VN,Industrials,Canada,25.71084735
19150,Simulated Security 19150,NLGP,Industrials,United States,-2.132807836
19151,Simulated Security 19151,LGP,Technology,Canada,10.26009468
19152,Simulated Security 19152,GP,Industrials,Canada,-0.111276775
19153,Simulated Security 19153,PNGR,Industrials,United States,0.012553872
19154,Simulated Security 19154,NGRW,Technology,United States,9.046568728
19155,Simulated Security 19155,GR,Financials,Canada,2.212655974
19156,Simulated Security 19156,RW,Financials,Canada,-0.050230081
19157,Simulated Security 19157,WIVQ,Industrials,Canada,57.68690027
19158,Simulated Security 19158,IVQ,Financials,Canada,2.820869032
19159,Simulated Security 19159,VQWB,Financials,United States,-1.541300554
19160,Simulated Security 19160,QWB,Financials,United States,1.084699698
19161,Simulated Security 19161,W,Technology,Canada,-1.293795257
19162,Simulated Security 19162,B,Industrials,United States,0.937259487
19163,Simulated Security 19163,JHT,Technology,United States,17.34551481
19164,Simulated Security 19164,HT,Financials,Canada,1.0242057
19165,Simulated Security 19165,T,Financials,United States,2.486196476
19166,Simulated Security 19166,QCP,Technology,Canada,-0.480380646
19167,Simulated Security 19167,C,Industrials,Canada,-3.608278901
19168,Simulated Security 19168,PXSY,Financials,Canada,3.038710242
19169,Simulated Security 19169,XSY,Financials,Canada,-0.233177747
19170,Simulated Security 19170,SYMC,Financials,Canada,7.609066814
19171,Simulated Security 19171,YMCQ,Industrials,United States,0.963377967
19172,Simulated Security 19172,MCQR,Technology,United States,-0.232952488
19173,Simulated Security 19173,C,Financials,United States,0.698622578
19174,Simulated Security 19174,Q,Financials,United States,0.520934268
19175,Simulated Security 19175,RD,Technology,Canada,32.40619172
19176,Simulated Security 19176,D,Industrials,United States,2.83711293
19177,Simulated Security 19177,KHB,Technology,United States,0.338789134
19178,Simulated Security 19178,HB,Technology,United States,3.828469913
19179,Simulated Security 19179,B,Financials,Canada,-0.909857983
19180,Simulated Security 19180,UL,Industrials,United States,17.93683123
19181,Simulated Security 19181,LRT,Financials,United States,0.525968499
19182,Simulated Security 19182,R,Financials,United States,4.320294482
19183,Simulated Security 19183,T,Technology,Canada,10.69149323
19184,Simulated Security 19184,Y,Financials,Canada,-0.935971548
19185,Simulated Security 19185,UKFG,Industrials,United States,19.78929127
19186,Simulated Security 19186,KFG,Technology,United States,-0.720580384
19187,Simulated Security 19187,FG,Technology,United States,5.641746834
19188,Simulated Security 19188,GA,Technology,United States,9.028250014
19189,Simulated Security 19189,A,Technology,United States,-1.369392264
19190,Simulated Security 19190,C,Technology,Canada,1.419429878
19191,Simulated Security 19191,A,Industrials,Canada,-2.643254454
19192,Simulated Security 19192,OPUU,Industrials,Canada,-1.302847086
19193,Simulated Security 19193,PUUM,Financials,Canada,4.116774398
19194,Simulated Security 19194,UUME,Financials,Canada,4.98289297
19195,Simulated Security 19195,UMED,Industrials,United States,-1.099084528
19196,Simulated Security 19196,MEDY,Technology,United States,1.492378311
19197,Simulated Security 19197,ED,Technology,United States,2.137460378
19198,Simulated Security 19198,D,Technology,United States,1.021837678
19199,Simulated Security 19199,Y,Technology,Canada,32.47683166
19200,Simulated Security 19200,C,Industrials,United States,-3.070421678
19201,Simulated Security 19201,NYQX,Financials,Canada,6.191996701
19202,Simulated Security 19202,YQ,Financials,United States,7.19901478
19203,Simulated Security 19203,QXHM,Financials,United States,15.36143106
19204,Simulated Security 19204,XH,Technology,Canada,1.918111993
19205,Simulated Security 19205,HM,Industrials,Canada,-3.085254027
19206,Simulated Security 19206,MSJZ,Financials,Canada,3.015006836
19207,Simulated Security 19207,SJZI,Industrials,Canada,-0.750860579
19208,Simulated Security 19208,JZI,Industrials,Canada,7.534724398
19209,Simulated Security 19209,ZIP,Industrials,Canada,-0.558927398
19210,Simulated Security 19210,IPP,Industrials,Canada,3.119959741
19211,Simulated Security 19211,PPAA,Industrials,United States,9.916772683
19212,Simulated Security 19212,PAAC,Technology,United States,0.214293365
19213,Simulated Security 19213,A,Technology,United States,1.759564073
19214,Simulated Security 19214,A,Technology,Canada,-0.527526064
19215,Simulated Security 19215,C,Financials,United States,2.019228017
19216,Simulated Security 19216,WZT,Technology,Canada,0.063298092
19217,Simulated Security 19217,ZT,Financials,Canada,0.543556076
19218,Simulated Security 19218,TYA,Financials,United States,-0.986331698
19219,Simulated Security 19219,YAE,Technology,United States,2.273371612
19220,Simulated Security 19220,A,Technology,United States,-4.879611288
19221,Simulated Security 19221,EH,Technology,Canada,6.035466889
19222,Simulated Security 19222,HI,Industrials,United States,0.590134596
19223,Simulated Security 19223,IGY,Technology,United States,4.160965277
19224,Simulated Security 19224,GY,Financials,United States,-1.452067219
19225,Simulated Security 19225,Y,Financials,United States,9.738719382
19226,Simulated Security 19226,WC,Technology,United States,3.06126256
19227,Simulated Security 19227,C,Technology,United States,5.084067054
19228,Simulated Security 19228,HA,Technology,Canada,11.3730505
19229,Simulated Security 19229,A,Industrials,United States,4.034392527
19230,Simulated Security 19230,YBK,Technology,Canada,-1.370462976
19231,Simulated Security 19231,B,Industrials,United States,2.673175717
19232,Simulated Security 19232,KCH,Technology,United States,1.298218785
19233,Simulated Security 19233,C,Technology,United States,7.181805635
19234,Simulated Security 19234,HH,Technology,United States,2.964709665
19235,Simulated Security 19235,HT,Financials,United States,12.66386795
19236,Simulated Security 19236,T,Financials,Canada,16.04144685
19237,Simulated Security 19237,X,Industrials,United States,-1.169188422
19238,Simulated Security 19238,JEO,Technology,Canada,1.256210765
19239,Simulated Security 19239,EO,Industrials,United States,2.326669765
19240,Simulated Security 19240,OGXT,Technology,United States,4.989248288
19241,Simulated Security 19241,GX,Financials,United States,7.402552716
19242,Simulated Security 19242,X,Financials,United States,-1.367333425
19243,Simulated Security 19243,T,Technology,Canada,1.090684052
19244,Simulated Security 19244,A,Financials,Canada,-1.153680418
19245,Simulated Security 19245,UKJK,Industrials,Canada,-1.47463915
19246,Simulated Security 19246,KJK,Industrials,Canada,0.964998748
19247,Simulated Security 19247,JKW,Industrials,United States,-2.401751164
19248,Simulated Security 19248,KWF,Financials,United States,-0.78847175
19249,Simulated Security 19249,WF,Technology,Canada,0.775730413
19250,Simulated Security 19250,FU,Financials,United States,8.001887025
19251,Simulated Security 19251,UFFQ,Technology,United States,-1.365514316
19252,Simulated Security 19252,FF,Technology,Canada,0.348732729
19253,Simulated Security 19253,FQ,Financials,Canada,5.551368699
19254,Simulated Security 19254,QJZ,Industrials,United States,3.167652635
19255,Simulated Security 19255,JZU,Technology,United States,3.92066673
19256,Simulated Security 19256,Z,Financials,United States,6.816011043
19257,Simulated Security 19257,U,Technology,Canada,7.234235674
19258,Simulated Security 19258,HP,Industrials,Canada,1.100335395
19259,Simulated Security 19259,PUUP,Financials,United States,0.465583181
19260,Simulated Security 19260,UUP,Financials,Canada,-0.219776651
19261,Simulated Security 19261,U,Industrials,Canada,-1.008628017
19262,Simulated Security 19262,PWIA,Financials,Canada,0.172999415
19263,Simulated Security 19263,WIA,Industrials,United States,-1.034716126
19264,Simulated Security 19264,IAZ,Technology,United States,6.894250345
19265,Simulated Security 19265,A,Technology,United States,3.84926769
19266,Simulated Security 19266,ZD,Technology,United States,7.416169145
19267,Simulated Security 19267,D,Technology,Canada,0.573223822
19268,Simulated Security 19268,EK,Industrials,Canada,1.341799764
19269,Simulated Security 19269,KLK,Industrials,Canada,30.12360602
19270,Simulated Security 19270,LKU,Industrials,United States,9.940456584
19271,Simulated Security 19271,KUZ,Financials,United States,3.161580316
19272,Simulated Security 19272,U,Technology,Canada,-1.506119743
19273,Simulated Security 19273,Z,Industrials,Canada,-0.813108452
19274,Simulated Security 19274,KRU,Financials,United States,-0.006997328
19275,Simulated Security 19275,RUVQ,Financials,Canada,0.865617226
19276,Simulated Security 19276,U,Financials,Canada,1.595133181
19277,Simulated Security 19277,VQFR,Financials,United States,-0.706951262
19278,Simulated Security 19278,QFRG,Technology,Canada,-1.213997077
19279,Simulated Security 19279,FR,Financials,United States,1.544620538
19280,Simulated Security 19280,RGP,Technology,Canada,-0.199154717
19281,Simulated Security 19281,GP,Industrials,United States,1.255679011
19282,Simulated Security 19282,PRQD,Financials,Canada,-0.369055102
19283,Simulated Security 19283,RQ,Financials,United States,-0.284659061
19284,Simulated Security 19284,QDGN,Technology,United States,4.506463757
19285,Simulated Security 19285,D,Technology,Canada,2.234870217
19286,Simulated Security 19286,GN,Industrials,Canada,4.105614632
19287,Simulated Security 19287,NOSL,Industrials,United States,-1.923390933
19288,Simulated Security 19288,OSLB,Financials,Canada,-1.896206618
19289,Simulated Security 19289,S,Industrials,United States,-0.741903386
19290,Simulated Security 19290,LBB,Technology,United States,-0.307629009
19291,Simulated Security 19291,B,Technology,United States,3.468376742
19292,Simulated Security 19292,B,Technology,United States,-0.539397073
19293,Simulated Security 19293,B,Technology,Canada,1.968955779
19294,Simulated Security 19294,GI,Industrials,Canada,2.937569733
19295,Simulated Security 19295,IQX,Financials,United States,1.651921929
19296,Simulated Security 19296,QXN,Financials,Canada,1.943685015
19297,Simulated Security 19297,XN,Industrials,Canada,-1.611965705
19298,Simulated Security 19298,NPOP,Industrials,Canada,4.997167938
19299,Simulated Security 19299,POPX,Industrials,Canada,-0.637772849
19300,Simulated Security 19300,OPXL,Industrials,Canada,-0.231575298
19301,Simulated Security 19301,PXLT,Financials,Canada,13.82227575
19302,Simulated Security 19302,XLTD,Industrials,United States,-1.608326257
19303,Simulated Security 19303,LTD,Financials,United States,9.994050747
19304,Simulated Security 19304,T,Technology,United States,-1.835020301
19305,Simulated Security 19305,D,Technology,United States,3.225799232
19306,Simulated Security 19306,HD,Technology,United States,3.592292316
19307,Simulated Security 19307,D,Technology,Canada,3.677996616
19308,Simulated Security 19308,FJ,Industrials,Canada,1.821433487
19309,Simulated Security 19309,JKM,Industrials,Canada,1.093255008
19310,Simulated Security 19310,KMF,Industrials,United States,13.2031978
19311,Simulated Security 19311,MFOE,Technology,Canada,2.214683159
19312,Simulated Security 19312,FO,Industrials,United States,0.637923549
19313,Simulated Security 19313,OEGE,Technology,United States,0.087648072
19314,Simulated Security 19314,EG,Technology,United States,-1.162856717
19315,Simulated Security 19315,GE,Technology,Canada,1.52521041
19316,Simulated Security 19316,EV,Financials,United States,2.027314514
19317,Simulated Security 19317,VFFC,Technology,United States,-1.719372847
19318,Simulated Security 19318,FF,Technology,United States,3.102291176
19319,Simulated Security 19319,FC,Technology,United States,2.978434
19320,Simulated Security 19320,C,Technology,United States,4.090640761
19321,Simulated Security 19321,A,Technology,United States,-0.754807799
19322,Simulated Security 19322,A,Financials,United States,4.626985552
19323,Simulated Security 19323,TH,Technology,Canada,-1.008900255
19324,Simulated Security 19324,HI,Industrials,Canada,-0.574166966
19325,Simulated Security 19325,IMC,Industrials,United States,2.38496427
19326,Simulated Security 19326,MCTS,Technology,Canada,7.998350861
19327,Simulated Security 19327,C,Financials,Canada,3.542610144
19328,Simulated Security 19328,TSD,Financials,United States,-0.991823894
19329,Simulated Security 19329,SDW,Technology,United States,0.768807128
19330,Simulated Security 19330,D,Financials,Canada,1.624810859
19331,Simulated Security 19331,W,Financials,Canada,2.224476892
19332,Simulated Security 19332,VPV,Industrials,United States,-0.600271136
19333,Simulated Security 19333,PVLH,Financials,Canada,2.429170617
19334,Simulated Security 19334,VL,Industrials,United States,-0.283317578
19335,Simulated Security 19335,LHJ,Technology,Canada,-0.559507255
19336,Simulated Security 19336,HJ,Industrials,Canada,1.929405714
19337,Simulated Security 19337,JKV,Industrials,United States,-1.987210015
19338,Simulated Security 19338,KVL,Financials,Canada,8.837591049
19339,Simulated Security 19339,VL,Industrials,United States,3.970126204
19340,Simulated Security 19340,LWA,Financials,United States,7.290648713
19341,Simulated Security 19341,WA,Technology,Canada,2.219379201
19342,Simulated Security 19342,A,Industrials,Canada,-0.381588883
19343,Simulated Security 19343,LNL,Industrials,Canada,-1.079923969
19344,Simulated Security 19344,NLYE,Industrials,Canada,-0.913345509
19345,Simulated Security 19345,LYE,Industrials,United States,15.27009557
19346,Simulated Security 19346,YEJ,Technology,Canada,-1.103669025
19347,Simulated Security 19347,EJ,Industrials,Canada,2.174111629
19348,Simulated Security 19348,JKX,Industrials,United States,-0.326692085
19349,Simulated Security 19349,KXF,Financials,United States,4.998504227
19350,Simulated Security 19350,XF,Technology,United States,3.896553691
19351,Simulated Security 19351,FA,Technology,United States,3.296813832
19352,Simulated Security 19352,A,Technology,United States,-1.293298384
19353,Simulated Security 19353,GE,Technology,United States,1.993397159
19354,Simulated Security 19354,EU,Financials,Canada,1.172925946
19355,Simulated Security 19355,UJ,Industrials,United States,-0.041766534
19356,Simulated Security 19356,JAQ,Technology,Canada,1.35921685
19357,Simulated Security 19357,A,Financials,Canada,-1.790901845
19358,Simulated Security 19358,QYN,Financials,Canada,1.633614448
19359,Simulated Security 19359,YNH,Industrials,United States,1.873928856
19360,Simulated Security 19360,NHWX,Technology,Canada,0.091282917
19361,Simulated Security 19361,HW,Financials,United States,3.160202243
19362,Simulated Security 19362,WXU,Financials,Canada,24.71166219
19363,Simulated Security 19363,X,Financials,United States,-0.129110028
19364,Simulated Security 19364,UGYV,Technology,United States,0.337291205
19365,Simulated Security 19365,GY,Financials,Canada,0.02566423
19366,Simulated Security 19366,Y,Financials,United States,-1.032828121
19367,Simulated Security 19367,VFC,Technology,United States,-1.639436061
19368,Simulated Security 19368,FC,Technology,United States,7.959029704
19369,Simulated Security 19369,C,Technology,Canada,3.807654134
19370,Simulated Security 19370,FM,Industrials,United States,-0.344550409
19371,Simulated Security 19371,MZDN,Technology,United States,1.012632426
19372,Simulated Security 19372,Z,Technology,Canada,-1.443217316
19373,Simulated Security 19373,D,Industrials,United States,-0.548731908
19374,Simulated Security 19374,NUHK,Financials,United States,2.067461748
19375,Simulated Security 19375,U,Technology,Canada,-0.882776216
19376,Simulated Security 19376,HK,Industrials,United States,3.545622879
19377,Simulated Security 19377,KDQ,Technology,Canada,7.128137154
19378,Simulated Security 19378,D,Financials,Canada,2.41322512
19379,Simulated Security 19379,QKM,Industrials,Canada,0.881307685
19380,Simulated Security 19380,KMQ,Industrials,Canada,-0.611230973
19381,Simulated Security 19381,MQLD,Financials,Canada,14.01081806
19382,Simulated Security 19382,QLDE,Industrials,United States,0.844107228
19383,Simulated Security 19383,LDE,Technology,United States,1.899073006
19384,Simulated Security 19384,D,Technology,Canada,2.023275655
19385,Simulated Security 19385,EJ,Industrials,Canada,7.102198814
19386,Simulated Security 19386,JYN,Financials,Canada,-1.022043465
19387,Simulated Security 19387,YNTP,Industrials,Canada,-1.582102397
19388,Simulated Security 19388,NTPR,Financials,Canada,-2.174654667
19389,Simulated Security 19389,TPR,Industrials,United States,3.010697341
19390,Simulated Security 19390,PRWM,Financials,United States,1.887301493
19391,Simulated Security 19391,R,Financials,Canada,-0.537429339
19392,Simulated Security 19392,W,Industrials,Canada,23.88155846
19393,Simulated Security 19393,MZOZ,Industrials,Canada,-2.466374561
19394,Simulated Security 19394,ZOZ,Industrials,United States,0.016828502
19395,Simulated Security 19395,OZXY,Financials,Canada,1.565483849
19396,Simulated Security 19396,ZX,Financials,Canada,3.224455993
19397,Simulated Security 19397,XYFP,Financials,United States,1.195179882
19398,Simulated Security 19398,YFPU,Technology,Canada,-0.920625776
19399,Simulated Security 19399,FP,Industrials,Canada,-0.867043
19400,Simulated Security 19400,PURH,Financials,Canada,-1.264860647
19401,Simulated Security 19401,URH,Financials,United States,-0.164743286
19402,Simulated Security 19402,RHR,Technology,United States,1.215694082
19403,Simulated Security 19403,HR,Financials,Canada,22.3248753
19404,Simulated Security 19404,RL,Industrials,United States,-2.204170184
19405,Simulated Security 19405,LZX,Technology,Canada,0.171752954
19406,Simulated Security 19406,Z,Financials,United States,0.662591754
19407,Simulated Security 19407,XUE,Financials,United States,-1.034534049
19408,Simulated Security 19408,U,Technology,United States,-0.939478669
19409,Simulated Security 19409,EA,Technology,Canada,1.800596988
19410,Simulated Security 19410,A,Financials,United States,-1.345929448
19411,Simulated Security 19411,WEFI,Technology,United States,-1.512551933
19412,Simulated Security 19412,EF,Technology,Canada,1.848606509
19413,Simulated Security 19413,FI,Industrials,United States,2.166378504
19414,Simulated Security 19414,IWU,Financials,Canada,11.91749087
19415,Simulated Security 19415,WU,Financials,United States,16.35103404
19416,Simulated Security 19416,UCA,Technology,United States,22.75268954
19417,Simulated Security 19417,C,Technology,United States,32.41121591
19418,Simulated Security 19418,A,Technology,Canada,-3.133576809
19419,Simulated Security 19419,ZM,Industrials,Canada,-1.041290234
19420,Simulated Security 19420,MOSB,Industrials,Canada,3.549778954
19421,Simulated Security 19421,OSBR,Financials,United States,-1.719037034
19422,Simulated Security 19422,SBR,Technology,Canada,-1.476531043
19423,Simulated Security 19423,B,Financials,Canada,0.366409472
19424,Simulated Security 19424,RYV,Industrials,Canada,13.78697963
19425,Simulated Security 19425,YVX,Financials,United States,-1.259167981
19426,Simulated Security 19426,VXS,Financials,United States,0.63795149
19427,Simulated Security 19427,XS,Financials,Canada,0.650150094
19428,Simulated Security 19428,S,Financials,Canada,-1.736884333
19429,Simulated Security 19429,TIPU,Industrials,Canada,-0.482266268
19430,Simulated Security 19430,IPU,Industrials,United States,8.19640484
19431,Simulated Security 19431,PUHN,Financials,United States,0.277971458
19432,Simulated Security 19432,U,Technology,Canada,-0.61593459
19433,Simulated Security 19433,HN,Industrials,Canada,0.810023111
19434,Simulated Security 19434,NPYO,Industrials,United States,11.84928637
19435,Simulated Security 19435,PYOV,Technology,Canada,-1.883508944
19436,Simulated Security 19436,Y,Industrials,United States,-1.408983842
19437,Simulated Security 19437,OVIE,Financials,Canada,-2.084264328
19438,Simulated Security 19438,V,Industrials,United States,-1.418107912
19439,Simulated Security 19439,IEI,Technology,Canada,10.31297535
19440,Simulated Security 19440,EI,Industrials,Canada,5.810901775
19441,Simulated Security 19441,IMW,Industrials,Canada,-0.198118315
19442,Simulated Security 19442,MWWS,Financials,Canada,-0.894475595
19443,Simulated Security 19443,WWSK,Financials,Canada,4.660760948
19444,Simulated Security 19444,WSK,Financials,Canada,0.492664798
19445,Simulated Security 19445,SKKU,Industrials,Canada,-1.211693015
19446,Simulated Security 19446,KKU,Industrials,Canada,-1.608824558
19447,Simulated Security 19447,KUN,Financials,Canada,0.106421993
